,Date,Time,Vis,VisScore,Home,Home_Score,Box Score,OT,Attendence,Venue,Notes
501,"Sat, Jan 2, 2016",8:30p,Houston Rockets,103,San Antonio Spurs,121,Box Score,,"18,652",AT&T Center,
502,"Sat, Jan 2, 2016",9:00p,Memphis Grizzlies,87,Utah Jazz,92,Box Score,OT,"18,455",Vivint Smart Home Arena,
503,"Sat, Jan 2, 2016",10:30p,Denver Nuggets,108,Golden State Warriors,111,Box Score,OT,"19,596",Oracle Arena,
504,"Sat, Jan 2, 2016",10:30p,Philadelphia 76ers,99,Los Angeles Clippers,130,Box Score,,"19,212",STAPLES Center,
505,"Sun, Jan 3, 2016",3:30p,Atlanta Hawks,97,New York Knicks,111,Box Score,,"19,812",Madison Square Garden (IV),
506,"Sun, Jan 3, 2016",3:30p,Chicago Bulls,115,Toronto Raptors,113,Box Score,,"19,800",Air Canada Centre,
507,"Sun, Jan 3, 2016",6:00p,Miami Heat,97,Washington Wizards,75,Box Score,,"17,793",Verizon Center,
508,"Sun, Jan 3, 2016",9:00p,Portland Trail Blazers,112,Denver Nuggets,106,Box Score,,"11,883",Pepsi Center,
509,"Sun, Jan 3, 2016",9:30p,Phoenix Suns,77,Los Angeles Lakers,97,Box Score,,"18,997",STAPLES Center,
510,"Mon, Jan 4, 2016",7:00p,Toronto Raptors,100,Cleveland Cavaliers,122,Box Score,,"20,562",Quicken Loans Arena,
511,"Mon, Jan 4, 2016",7:00p,Minnesota Timberwolves,99,Philadelphia 76ers,109,Box Score,,"14,013",Wells Fargo Center,
512,"Mon, Jan 4, 2016",7:30p,Boston Celtics,103,Brooklyn Nets,94,Box Score,,"15,448",Barclays Center,
513,"Mon, Jan 4, 2016",7:30p,Orlando Magic,89,Detroit Pistons,115,Box Score,,"14,301",The Palace of Auburn Hills,
514,"Mon, Jan 4, 2016",7:30p,Indiana Pacers,100,Miami Heat,103,Box Score,OT,"19,874",AmericanAirlines Arena,
515,"Mon, Jan 4, 2016",8:00p,San Antonio Spurs,123,Milwaukee Bucks,98,Box Score,,"14,718",BMO Harris Bradley Center,
516,"Mon, Jan 4, 2016",8:00p,Sacramento Kings,116,Oklahoma City Thunder,104,Box Score,,"18,203",Chesapeake Energy Arena,
517,"Mon, Jan 4, 2016",9:00p,Houston Rockets,93,Utah Jazz,91,Box Score,,"17,912",Vivint Smart Home Arena,
518,"Mon, Jan 4, 2016",10:00p,Memphis Grizzlies,91,Portland Trail Blazers,78,Box Score,,"18,832",Moda Center,
519,"Mon, Jan 4, 2016",10:30p,Charlotte Hornets,101,Golden State Warriors,111,Box Score,,"19,596",Oracle Arena,
520,"Tue, Jan 5, 2016",8:00p,New York Knicks,107,Atlanta Hawks,101,Box Score,,"15,082",Philips Arena,
521,"Tue, Jan 5, 2016",8:00p,Milwaukee Bucks,106,Chicago Bulls,117,Box Score,,"21,686",United Center,
522,"Tue, Jan 5, 2016",8:30p,Sacramento Kings,116,Dallas Mavericks,117,Box Score,2OT,"20,059",American Airlines Center,
523,"Tue, Jan 5, 2016",10:30p,Golden State Warriors,109,Los Angeles Lakers,88,Box Score,,"18,997",STAPLES Center,
524,"Wed, Jan 6, 2016",7:00p,New York Knicks,98,Miami Heat,90,Box Score,,"19,987",AmericanAirlines Arena,
525,"Wed, Jan 6, 2016",7:00p,Indiana Pacers,95,Orlando Magic,86,Box Score,,"18,846",Amway Center,
526,"Wed, Jan 6, 2016",7:00p,Cleveland Cavaliers,121,Washington Wizards,115,Box Score,,"20,356",Verizon Center,
527,"Wed, Jan 6, 2016",7:30p,Detroit Pistons,99,Boston Celtics,94,Box Score,,"18,624",TD Garden,
528,"Wed, Jan 6, 2016",7:30p,Toronto Raptors,91,Brooklyn Nets,74,Box Score,,"14,544",Barclays Center,
529,"Wed, Jan 6, 2016",8:00p,Denver Nuggets,78,Minnesota Timberwolves,74,Box Score,,"12,059",Target Center,
530,"Wed, Jan 6, 2016",8:00p,Dallas Mavericks,100,New Orleans Pelicans,91,Box Score,,"15,255",Smoothie King Center,
531,"Wed, Jan 6, 2016",8:30p,Utah Jazz,98,San Antonio Spurs,123,Box Score,,"18,418",AT&T Center,
532,"Wed, Jan 6, 2016",9:00p,Charlotte Hornets,102,Phoenix Suns,111,Box Score,,"16,910",Talking Stick Resort Arena,
533,"Wed, Jan 6, 2016",9:30p,Memphis Grizzlies,94,Oklahoma City Thunder,112,Box Score,,"18,203",Chesapeake Energy Arena,
534,"Wed, Jan 6, 2016",10:00p,Los Angeles Clippers,109,Portland Trail Blazers,98,Box Score,,"18,598",Moda Center,
535,"Thu, Jan 7, 2016",7:00p,Atlanta Hawks,126,Philadelphia 76ers,98,Box Score,,"12,611",Wells Fargo Center,
536,"Thu, Jan 7, 2016",8:00p,Boston Celtics,92,Chicago Bulls,101,Box Score,,"21,497",United Center,
537,"Thu, Jan 7, 2016",8:00p,Utah Jazz,94,Houston Rockets,103,Box Score,,"18,155",Toyota Center,
538,"Thu, Jan 7, 2016",10:30p,Los Angeles Lakers,115,Sacramento Kings,118,Box Score,,"17,386",Sleep Train Arena,
539,"Fri, Jan 8, 2016",7:00p,Toronto Raptors,97,Washington Wizards,88,Box Score,,"17,064",Verizon Center,
540,"Fri, Jan 8, 2016",7:30p,Orlando Magic,83,Brooklyn Nets,77,Box Score,,"13,907",Barclays Center,
541,"Fri, Jan 8, 2016",8:00p,Denver Nuggets,84,Memphis Grizzlies,91,Box Score,,"17,499",FedEx Forum,
542,"Fri, Jan 8, 2016",8:00p,Dallas Mavericks,95,Milwaukee Bucks,96,Box Score,,"16,409",BMO Harris Bradley Center,
543,"Fri, Jan 8, 2016",8:00p,Cleveland Cavaliers,125,Minnesota Timberwolves,99,Box Score,,"16,768",Target Center,
544,"Fri, Jan 8, 2016",8:00p,Indiana Pacers,91,New Orleans Pelicans,86,Box Score,,"16,895",Smoothie King Center,
545,"Fri, Jan 8, 2016",8:30p,New York Knicks,99,San Antonio Spurs,100,Box Score,,"18,420",AT&T Center,
546,"Fri, Jan 8, 2016",9:30p,Miami Heat,103,Phoenix Suns,95,Box Score,,"16,866",Talking Stick Resort Arena,
547,"Fri, Jan 8, 2016",10:00p,Golden State Warriors,128,Portland Trail Blazers,108,Box Score,,"20,035",Moda Center,
548,"Fri, Jan 8, 2016",10:30p,Oklahoma City Thunder,117,Los Angeles Lakers,113,Box Score,,"18,997",STAPLES Center,
549,"Sat, Jan 9, 2016",3:30p,Charlotte Hornets,83,Los Angeles Clippers,97,Box Score,,"19,060",STAPLES Center,
550,"Sat, Jan 9, 2016",5:00p,Chicago Bulls,105,Atlanta Hawks,120,Box Score,,"19,010",Philips Arena,
551,"Sat, Jan 9, 2016",7:00p,Washington Wizards,105,Orlando Magic,99,Box Score,,"18,058",Amway Center,
552,"Sat, Jan 9, 2016",7:30p,Brooklyn Nets,89,Detroit Pistons,103,Box Score,,"16,406",The Palace of Auburn Hills,
553,"Sat, Jan 9, 2016",7:30p,Toronto Raptors,108,Philadelphia 76ers,95,Box Score,,"14,100",Wells Fargo Center,
554,"Sat, Jan 9, 2016",9:00p,Miami Heat,83,Utah Jazz,98,Box Score,,"19,911",Vivint Smart Home Arena,
555,"Sat, Jan 9, 2016",10:00p,Golden State Warriors,128,Sacramento Kings,116,Box Score,,"17,317",Sleep Train Arena,
556,"Sun, Jan 10, 2016",3:30p,New Orleans Pelicans,111,Los Angeles Clippers,114,Box Score,OT,"19,060",STAPLES Center,
557,"Sun, Jan 10, 2016",5:00p,Dallas Mavericks,93,Minnesota Timberwolves,87,Box Score,,"14,363",Target Center,
558,"Sun, Jan 10, 2016",6:00p,Boston Celtics,98,Memphis Grizzlies,101,Box Score,,"17,112",FedEx Forum,
559,"Sun, Jan 10, 2016",6:00p,Cleveland Cavaliers,95,Philadelphia 76ers,85,Box Score,,"19,226",Wells Fargo Center,
560,"Sun, Jan 10, 2016",7:00p,Indiana Pacers,103,Houston Rockets,107,Box Score,OT,"18,133",Toyota Center,
561,"Sun, Jan 10, 2016",7:30p,Milwaukee Bucks,88,New York Knicks,100,Box Score,,"19,812",Madison Square Garden (IV),
562,"Sun, Jan 10, 2016",8:00p,Charlotte Hornets,92,Denver Nuggets,95,Box Score,,"11,343",Pepsi Center,
563,"Sun, Jan 10, 2016",9:00p,Oklahoma City Thunder,110,Portland Trail Blazers,115,Box Score,,"19,393",Moda Center,
564,"Sun, Jan 10, 2016",9:30p,Utah Jazz,86,Los Angeles Lakers,74,Box Score,,"18,997",STAPLES Center,
565,"Mon, Jan 11, 2016",7:30p,San Antonio Spurs,106,Brooklyn Nets,79,Box Score,,"15,214",Barclays Center,
566,"Mon, Jan 11, 2016",8:00p,Washington Wizards,114,Chicago Bulls,100,Box Score,,"21,409",United Center,
567,"Mon, Jan 11, 2016",10:30p,Miami Heat,103,Golden State Warriors,111,Box Score,,"19,596",Oracle Arena,
568,"Tue, Jan 12, 2016",7:00p,Phoenix Suns,97,Indiana Pacers,116,Box Score,,"15,284",Bankers Life Fieldhouse,
569,"Tue, Jan 12, 2016",7:30p,San Antonio Spurs,109,Detroit Pistons,99,Box Score,,"14,273",The Palace of Auburn Hills,
570,"Tue, Jan 12, 2016",7:30p,Boston Celtics,114,New York Knicks,120,Box Score,,"19,812",Madison Square Garden (IV),
571,"Tue, Jan 12, 2016",8:00p,Houston Rockets,107,Memphis Grizzlies,91,Box Score,,"16,044",FedEx Forum,
572,"Tue, Jan 12, 2016",8:00p,Chicago Bulls,101,Milwaukee Bucks,106,Box Score,,"16,867",BMO Harris Bradley Center,
573,"Tue, Jan 12, 2016",8:00p,Oklahoma City Thunder,101,Minnesota Timberwolves,96,Box Score,,"14,791",Target Center,
574,"Tue, Jan 12, 2016",8:30p,Cleveland Cavaliers,110,Dallas Mavericks,107,Box Score,OT,"20,347",American Airlines Center,
575,"Tue, Jan 12, 2016",10:30p,New Orleans Pelicans,91,Los Angeles Lakers,95,Box Score,,"18,997",STAPLES Center,
576,"Wed, Jan 13, 2016",7:00p,Atlanta Hawks,84,Charlotte Hornets,107,Box Score,,"15,334",Time Warner Cable Arena,
577,"Wed, Jan 13, 2016",7:00p,Milwaukee Bucks,101,Washington Wizards,106,Box Score,,"16,248",Verizon Center,
578,"Wed, Jan 13, 2016",7:30p,New York Knicks,104,Brooklyn Nets,110,Box Score,,"17,732",Barclays Center,
579,"Wed, Jan 13, 2016",8:00p,Indiana Pacers,94,Boston Celtics,103,Box Score,,"18,624",TD Garden,
580,"Wed, Jan 13, 2016",8:00p,Minnesota Timberwolves,104,Houston Rockets,107,Box Score,,"17,115",Toyota Center,
581,"Wed, Jan 13, 2016",8:00p,Dallas Mavericks,89,Oklahoma City Thunder,108,Box Score,,"18,203",Chesapeake Energy Arena,
582,"Wed, Jan 13, 2016",9:00p,Golden State Warriors,110,Denver Nuggets,112,Box Score,,"18,004",Pepsi Center,
583,"Wed, Jan 13, 2016",10:00p,Utah Jazz,85,Portland Trail Blazers,99,Box Score,,"19,393",Moda Center,
584,"Wed, Jan 13, 2016",10:00p,New Orleans Pelicans,109,Sacramento Kings,97,Box Score,,"17,317",Sleep Train Arena,
585,"Wed, Jan 13, 2016",10:30p,Miami Heat,90,Los Angeles Clippers,104,Box Score,,"19,194",STAPLES Center,
586,"Thu, Jan 14, 2016",3:00p,Toronto Raptors,106,Orlando Magic,103,Box Score,OT,"18,689",The O2 Arena,"at London, England"
587,"Thu, Jan 14, 2016",7:00p,Chicago Bulls,115,Philadelphia 76ers,111,Box Score,OT,"14,063",Wells Fargo Center,
588,"Thu, Jan 14, 2016",8:00p,Detroit Pistons,101,Memphis Grizzlies,103,Box Score,,"15,977",FedEx Forum,
589,"Thu, Jan 14, 2016",8:00p,Cleveland Cavaliers,95,San Antonio Spurs,99,Box Score,,"18,418",AT&T Center,
590,"Thu, Jan 14, 2016",9:00p,Sacramento Kings,103,Utah Jazz,101,Box Score,,"17,894",Vivint Smart Home Arena,
591,"Thu, Jan 14, 2016",10:30p,Los Angeles Lakers,98,Golden State Warriors,116,Box Score,,"19,596",Oracle Arena,
592,"Fri, Jan 15, 2016",7:00p,Washington Wizards,118,Indiana Pacers,104,Box Score,,"18,165",Bankers Life Fieldhouse,
593,"Fri, Jan 15, 2016",7:00p,Minnesota Timberwolves,93,Oklahoma City Thunder,113,Box Score,,"18,203",Chesapeake Energy Arena,
594,"Fri, Jan 15, 2016",7:30p,Phoenix Suns,103,Boston Celtics,117,Box Score,,"18,624",TD Garden,
595,"Fri, Jan 15, 2016",7:30p,Portland Trail Blazers,116,Brooklyn Nets,104,Box Score,,"14,749",Barclays Center,
596,"Fri, Jan 15, 2016",8:00p,Dallas Mavericks,83,Chicago Bulls,77,Box Score,,"22,056",United Center,
597,"Fri, Jan 15, 2016",8:00p,Atlanta Hawks,101,Milwaukee Bucks,108,Box Score,OT,"15,144",BMO Harris Bradley Center,
598,"Fri, Jan 15, 2016",8:00p,Charlotte Hornets,107,New Orleans Pelicans,109,Box Score,,"16,876",Smoothie King Center,
599,"Fri, Jan 15, 2016",9:00p,Miami Heat,98,Denver Nuggets,95,Box Score,,"15,406",Pepsi Center,
600,"Fri, Jan 15, 2016",9:30p,Cleveland Cavaliers,91,Houston Rockets,77,Box Score,,"18,320",Toyota Center,
601,"Sat, Jan 16, 2016",7:00p,Milwaukee Bucks,105,Charlotte Hornets,92,Box Score,,"18,288",Time Warner Cable Arena,
602,"Sat, Jan 16, 2016",7:30p,Brooklyn Nets,86,Atlanta Hawks,114,Box Score,,"17,052",Philips Arena,
603,"Sat, Jan 16, 2016",7:30p,Golden State Warriors,95,Detroit Pistons,113,Box Score,,"21,584",The Palace of Auburn Hills,
604,"Sat, Jan 16, 2016",7:30p,Portland Trail Blazers,89,Philadelphia 76ers,114,Box Score,,"15,698",Wells Fargo Center,
605,"Sat, Jan 16, 2016",7:30p,Boston Celtics,119,Washington Wizards,117,Box Score,,"20,356",Verizon Center,
606,"Sat, Jan 16, 2016",8:00p,New York Knicks,95,Memphis Grizzlies,103,Box Score,,"18,119",FedEx Forum,
607,"Sat, Jan 16, 2016",9:00p,Los Angeles Lakers,82,Utah Jazz,109,Box Score,,"19,911",Vivint Smart Home Arena,
608,"Sat, Jan 16, 2016",10:30p,Sacramento Kings,110,Los Angeles Clippers,103,Box Score,,"19,191",STAPLES Center,
609,"Sun, Jan 17, 2016",3:30p,Phoenix Suns,87,Minnesota Timberwolves,117,Box Score,,"14,330",Target Center,
610,"Sun, Jan 17, 2016",7:00p,Miami Heat,74,Oklahoma City Thunder,99,Box Score,,"18,203",Chesapeake Energy Arena,
611,"Sun, Jan 17, 2016",7:00p,Dallas Mavericks,83,San Antonio Spurs,112,Box Score,,"18,418",AT&T Center,
612,"Sun, Jan 17, 2016",8:00p,Indiana Pacers,126,Denver Nuggets,129,Box Score,,"11,104",Pepsi Center,
613,"Sun, Jan 17, 2016",9:30p,Houston Rockets,112,Los Angeles Lakers,95,Box Score,,"18,997",STAPLES Center,
614,"Mon, Jan 18, 2016",1:00p,Philadelphia 76ers,113,New York Knicks,119,Box Score,2OT,"19,812",Madison Square Garden (IV),
615,"Mon, Jan 18, 2016",2:00p,Utah Jazz,119,Charlotte Hornets,124,Box Score,2OT,"17,459",Time Warner Cable Arena,
616,"Mon, Jan 18, 2016",2:00p,Portland Trail Blazers,108,Washington Wizards,98,Box Score,,"17,236",Verizon Center,
617,"Mon, Jan 18, 2016",2:30p,New Orleans Pelicans,99,Memphis Grizzlies,101,Box Score,,"18,119",FedEx Forum,
618,"Mon, Jan 18, 2016",3:30p,Chicago Bulls,111,Detroit Pistons,101,Box Score,,"18,935",The Palace of Auburn Hills,
619,"Mon, Jan 18, 2016",5:00p,Orlando Magic,81,Atlanta Hawks,98,Box Score,,"17,460",Philips Arena,
620,"Mon, Jan 18, 2016",7:30p,Brooklyn Nets,100,Toronto Raptors,112,Box Score,,"19,800",Air Canada Centre,
621,"Mon, Jan 18, 2016",8:00p,Golden State Warriors,132,Cleveland Cavaliers,98,Box Score,,"20,562",Quicken Loans Arena,
622,"Mon, Jan 18, 2016",8:30p,Boston Celtics,113,Dallas Mavericks,118,Box Score,OT,"19,866",American Airlines Center,
623,"Mon, Jan 18, 2016",10:30p,Houston Rockets,132,Los Angeles Clippers,140,Box Score,OT,"19,060",STAPLES Center,
624,"Tue, Jan 19, 2016",7:30p,Milwaukee Bucks,91,Miami Heat,79,Box Score,,"19,886",AmericanAirlines Arena,
625,"Tue, Jan 19, 2016",8:00p,Minnesota Timberwolves,99,New Orleans Pelicans,114,Box Score,,"14,255",Smoothie King Center,
626,"Tue, Jan 19, 2016",9:00p,Oklahoma City Thunder,110,Denver Nuggets,104,Box Score,,"12,844",Pepsi Center,
627,"Tue, Jan 19, 2016",9:00p,Indiana Pacers,97,Phoenix Suns,94,Box Score,,"16,802",Talking Stick Resort Arena,
628,"Wed, Jan 20, 2016",7:00p,Philadelphia 76ers,96,Orlando Magic,87,Box Score,,"17,746",Amway Center,
629,"Wed, Jan 20, 2016",7:00p,Miami Heat,87,Washington Wizards,106,Box Score,,"17,008",Verizon Center,
630,"Wed, Jan 20, 2016",7:30p,Cleveland Cavaliers,91,Brooklyn Nets,78,Box Score,,"17,732",Barclays Center,
631,"Wed, Jan 20, 2016",7:30p,Utah Jazz,111,New York Knicks,118,Box Score,OT,"19,812",Madison Square Garden (IV),
632,"Wed, Jan 20, 2016",7:30p,Boston Celtics,109,Toronto Raptors,115,Box Score,,"19,800",Air Canada Centre,
633,"Wed, Jan 20, 2016",8:00p,Golden State Warriors,125,Chicago Bulls,94,Box Score,,"23,152",United Center,
634,"Wed, Jan 20, 2016",8:00p,Detroit Pistons,123,Houston Rockets,114,Box Score,,"17,203",Toyota Center,
635,"Wed, Jan 20, 2016",8:00p,Charlotte Hornets,95,Oklahoma City Thunder,109,Box Score,,"18,203",Chesapeake Energy Arena,
636,"Wed, Jan 20, 2016",8:30p,Minnesota Timberwolves,94,Dallas Mavericks,106,Box Score,OT,"19,621",American Airlines Center,
637,"Wed, Jan 20, 2016",10:30p,Sacramento Kings,112,Los Angeles Lakers,93,Box Score,,"18,997",STAPLES Center,
638,"Wed, Jan 20, 2016",10:30p,Atlanta Hawks,104,Portland Trail Blazers,98,Box Score,,"18,783",Moda Center,
639,"Thu, Jan 21, 2016",8:00p,Los Angeles Clippers,102,Cleveland Cavaliers,115,Box Score,,"20,562",Quicken Loans Arena,
640,"Thu, Jan 21, 2016",8:00p,Detroit Pistons,99,New Orleans Pelicans,115,Box Score,,"15,281",Smoothie King Center,
641,"Thu, Jan 21, 2016",9:00p,Memphis Grizzlies,102,Denver Nuggets,101,Box Score,,"16,140",Pepsi Center,
642,"Thu, Jan 21, 2016",10:00p,Atlanta Hawks,88,Sacramento Kings,91,Box Score,,"17,019",Sleep Train Arena,
643,"Thu, Jan 21, 2016",10:30p,San Antonio Spurs,117,Phoenix Suns,89,Box Score,,"16,779",Talking Stick Resort Arena,
644,"Fri, Jan 22, 2016",7:00p,Charlotte Hornets,120,Orlando Magic,116,Box Score,OT,"18,083",Amway Center,
645,"Fri, Jan 22, 2016",7:30p,Chicago Bulls,101,Boston Celtics,110,Box Score,,"18,624",TD Garden,
646,"Fri, Jan 22, 2016",7:30p,Utah Jazz,108,Brooklyn Nets,86,Box Score,,"12,809",Barclays Center,
647,"Fri, Jan 22, 2016",7:30p,Los Angeles Clippers,116,New York Knicks,88,Box Score,,"19,812",Madison Square Garden (IV),
648,"Fri, Jan 22, 2016",8:00p,Milwaukee Bucks,98,Houston Rockets,102,Box Score,,"17,196",Toyota Center,
649,"Fri, Jan 22, 2016",8:00p,Miami Heat,81,Toronto Raptors,101,Box Score,,"19,800",Air Canada Centre,
650,"Fri, Jan 22, 2016",8:30p,Oklahoma City Thunder,109,Dallas Mavericks,106,Box Score,,"20,284",American Airlines Center,
651,"Fri, Jan 22, 2016",10:30p,Indiana Pacers,110,Golden State Warriors,122,Box Score,,"19,596",Oracle Arena,
652,"Fri, Jan 22, 2016",10:30p,San Antonio Spurs,108,Los Angeles Lakers,95,Box Score,,"18,997",STAPLES Center,
653,"Sat, Jan 23, 2016",7:00p,New York Knicks,84,Charlotte Hornets,97,Box Score,,"17,768",Time Warner Cable Arena,
654,"Sat, Jan 23, 2016",7:00p,Milwaukee Bucks,99,New Orleans Pelicans,116,Box Score,,"16,980",Smoothie King Center,
655,"Sat, Jan 23, 2016",8:00p,Memphis Grizzlies,101,Minnesota Timberwolves,106,Box Score,,"15,608",Target Center,
656,"Sat, Jan 23, 2016",8:30p,Chicago Bulls,96,Cleveland Cavaliers,83,Box Score,,"20,562",Quicken Loans Arena,
657,"Sat, Jan 23, 2016",9:00p,Atlanta Hawks,95,Phoenix Suns,98,Box Score,,"17,034",Talking Stick Resort Arena,
658,"Sat, Jan 23, 2016",9:30p,Detroit Pistons,101,Denver Nuggets,104,Box Score,,"14,646",Pepsi Center,
659,"Sat, Jan 23, 2016",10:30p,Los Angeles Lakers,103,Portland Trail Blazers,121,Box Score,,"19,728",Moda Center,
660,"Sat, Jan 23, 2016",10:30p,Indiana Pacers,97,Sacramento Kings,108,Box Score,,"17,419",Sleep Train Arena,
661,"Sun, Jan 24, 2016",3:30p,Dallas Mavericks,104,Houston Rockets,115,Box Score,,"18,142",Toyota Center,
662,"Sun, Jan 24, 2016",6:00p,Los Angeles Clippers,94,Toronto Raptors,112,Box Score,,"19,800",Air Canada Centre,
663,"Sun, Jan 24, 2016",7:00p,Boston Celtics,112,Philadelphia 76ers,92,Box Score,,"9,722",Wells Fargo Center,
664,"Sun, Jan 24, 2016",7:30p,Oklahoma City Thunder,106,Brooklyn Nets,116,Box Score,,"16,019",Barclays Center,
665,"Mon, Jan 25, 2016",7:00p,Minnesota Timberwolves,107,Cleveland Cavaliers,114,Box Score,,"20,562",Quicken Loans Arena,
666,"Mon, Jan 25, 2016",7:00p,Boston Celtics,116,Washington Wizards,91,Box Score,,"11,753",Verizon Center,
667,"Mon, Jan 25, 2016",8:00p,Miami Heat,89,Chicago Bulls,84,Box Score,,"21,720",United Center,
668,"Mon, Jan 25, 2016",8:00p,Orlando Magic,102,Memphis Grizzlies,108,Box Score,OT,"15,779",FedEx Forum,
669,"Mon, Jan 25, 2016",8:00p,Houston Rockets,112,New Orleans Pelicans,111,Box Score,,"15,688",Smoothie King Center,
670,"Mon, Jan 25, 2016",9:00p,Atlanta Hawks,119,Denver Nuggets,105,Box Score,,"10,280",Pepsi Center,
671,"Mon, Jan 25, 2016",9:00p,Detroit Pistons,95,Utah Jazz,92,Box Score,,"18,783",Vivint Smart Home Arena,
672,"Mon, Jan 25, 2016",10:00p,Charlotte Hornets,129,Sacramento Kings,128,Box Score,2OT,"16,991",Sleep Train Arena,
673,"Mon, Jan 25, 2016",10:30p,San Antonio Spurs,90,Golden State Warriors,120,Box Score,,"19,596",Oracle Arena,
674,"Tue, Jan 26, 2016",7:00p,Los Angeles Clippers,91,Indiana Pacers,89,Box Score,,"15,448",Bankers Life Fieldhouse,
675,"Tue, Jan 26, 2016",7:00p,Phoenix Suns,103,Philadelphia 76ers,113,Box Score,,"10,851",Wells Fargo Center,
676,"Tue, Jan 26, 2016",7:30p,Miami Heat,102,Brooklyn Nets,98,Box Score,,"15,267",Barclays Center,
677,"Tue, Jan 26, 2016",7:30p,Oklahoma City Thunder,128,New York Knicks,122,Box Score,OT,"19,812",Madison Square Garden (IV),
678,"Tue, Jan 26, 2016",7:30p,Washington Wizards,89,Toronto Raptors,106,Box Score,,"19,800",Air Canada Centre,
679,"Tue, Jan 26, 2016",8:00p,Orlando Magic,100,Milwaukee Bucks,107,Box Score,,"11,884",BMO Harris Bradley Center,
680,"Tue, Jan 26, 2016",10:00p,Sacramento Kings,97,Portland Trail Blazers,112,Box Score,,"19,393",Moda Center,
681,"Tue, Jan 26, 2016",10:30p,Dallas Mavericks,92,Los Angeles Lakers,90,Box Score,,"18,997",STAPLES Center,
682,"Wed, Jan 27, 2016",7:00p,Phoenix Suns,93,Cleveland Cavaliers,115,Box Score,,"20,562",Quicken Loans Arena,
683,"Wed, Jan 27, 2016",7:30p,Denver Nuggets,103,Boston Celtics,111,Box Score,,"18,108",TD Garden,
684,"Wed, Jan 27, 2016",7:30p,Philadelphia 76ers,97,Detroit Pistons,110,Box Score,,"13,712",The Palace of Auburn Hills,
685,"Wed, Jan 27, 2016",8:00p,Los Angeles Clippers,85,Atlanta Hawks,83,Box Score,,"17,664",Philips Arena,
686,"Wed, Jan 27, 2016",8:00p,Oklahoma City Thunder,126,Minnesota Timberwolves,123,Box Score,,"13,337",Target Center,
687,"Wed, Jan 27, 2016",8:00p,Houston Rockets,99,San Antonio Spurs,130,Box Score,,"18,418",AT&T Center,
688,"Wed, Jan 27, 2016",9:00p,Charlotte Hornets,73,Utah Jazz,102,Box Score,,"16,683",Vivint Smart Home Arena,
689,"Wed, Jan 27, 2016",10:30p,Dallas Mavericks,107,Golden State Warriors,127,Box Score,,"19,596",Oracle Arena,
690,"Thu, Jan 28, 2016",7:00p,Atlanta Hawks,92,Indiana Pacers,111,Box Score,,"15,196",Bankers Life Fieldhouse,
691,"Thu, Jan 28, 2016",7:00p,Denver Nuggets,117,Washington Wizards,113,Box Score,,"15,146",Verizon Center,
692,"Thu, Jan 28, 2016",8:00p,Milwaukee Bucks,83,Memphis Grizzlies,103,Box Score,,"15,244",FedEx Forum,
693,"Thu, Jan 28, 2016",8:00p,Sacramento Kings,105,New Orleans Pelicans,114,Box Score,,"15,636",Smoothie King Center,
694,"Thu, Jan 28, 2016",8:00p,New York Knicks,93,Toronto Raptors,103,Box Score,,"19,800",Air Canada Centre,
695,"Thu, Jan 28, 2016",10:30p,Chicago Bulls,114,Los Angeles Lakers,91,Box Score,,"18,997",STAPLES Center,
696,"Fri, Jan 29, 2016",7:30p,Orlando Magic,94,Boston Celtics,113,Box Score,,"17,729",TD Garden,
697,"Fri, Jan 29, 2016",7:30p,Cleveland Cavaliers,114,Detroit Pistons,106,Box Score,,"21,012",The Palace of Auburn Hills,
698,"Fri, Jan 29, 2016",7:30p,Phoenix Suns,84,New York Knicks,102,Box Score,,"19,812",Madison Square Garden (IV),
699,"Fri, Jan 29, 2016",8:00p,Miami Heat,107,Milwaukee Bucks,103,Box Score,,"17,846",BMO Harris Bradley Center,
700,"Fri, Jan 29, 2016",8:00p,Houston Rockets,108,Oklahoma City Thunder,116,Box Score,,"18,203",Chesapeake Energy Arena,
701,"Fri, Jan 29, 2016",8:30p,Brooklyn Nets,79,Dallas Mavericks,91,Box Score,,"20,409",American Airlines Center,
702,"Fri, Jan 29, 2016",9:00p,Minnesota Timberwolves,90,Utah Jazz,103,Box Score,,"18,850",Vivint Smart Home Arena,
703,"Fri, Jan 29, 2016",10:00p,Charlotte Hornets,91,Portland Trail Blazers,109,Box Score,,"19,393",Moda Center,
704,"Fri, Jan 29, 2016",10:30p,Los Angeles Lakers,93,Los Angeles Clippers,105,Box Score,,"19,495",STAPLES Center,
705,"Sat, Jan 30, 2016",5:00p,Golden State Warriors,108,Philadelphia 76ers,105,Box Score,,"20,798",Wells Fargo Center,
706,"Sat, Jan 30, 2016",6:30p,Detroit Pistons,107,Toronto Raptors,111,Box Score,,"19,800",Air Canada Centre,
707,"Sat, Jan 30, 2016",7:00p,Denver Nuggets,105,Indiana Pacers,109,Box Score,OT,"18,165",Bankers Life Fieldhouse,
708,"Sat, Jan 30, 2016",7:00p,Brooklyn Nets,103,New Orleans Pelicans,105,Box Score,,"18,037",Smoothie King Center,
709,"Sat, Jan 30, 2016",8:00p,Washington Wizards,123,Houston Rockets,122,Box Score,,"18,320",Toyota Center,
710,"Sat, Jan 30, 2016",8:00p,Sacramento Kings,117,Memphis Grizzlies,121,Box Score,,"18,119",FedEx Forum,
